month,pct,quantity_of_plasters,rx_items,actual_cost,net_cost
2019-03-01,D9Y0V,18455.0,584,41198.65840000001,44328.06
2019-03-01,93C,3675.0,120,8243.27478,8868.980000000001
2019-03-01,92A,6145.0,186,13772.706040000001,14819.100000000004
2019-03-01,00L,2155.0,73,4834.07368,5200.710000000001
2016-12-01,84H,12365.0,432,27639.51398,29840.89
2016-12-01,01W,1555.0,44,3475.50199,3752.73
2020-10-01,A3A8R,6700.0,217,14955.874710000002,16104.190000000002
2019-02-01,03L,3205.0,107,7185.96979,7734.75
2019-02-01,07G,480.0,15,1015.3904399999999,1093.24
2015-12-01,03W,6300.0,190,14047.230660000001,15203.990000000002
2020-08-01,00Y,800.0,25,1696.5433899999998,1823.88
2020-11-01,03R,470.0,14,954.4072500000001,1025.66
2020-11-01,36J,5005.0,147,11238.15136,12078.740000000002
2021-08-01,01H,2195.0,74,4925.94455,5275.54
2021-08-01,92G,3160.0,90,6590.243740000001,7059.599999999999
2017-11-01,03H,555.0,18,1231.2638000000002,1328.5500000000002
2017-11-01,03R,820.0,29,1824.26607,1968.07
2015-09-01,00L,3370.0,124,7523.982079999999,8132.93
2015-09-01,M2L0M,3465.0,106,7999.5681700000005,8649.86
2015-09-01,70F,9670.0,298,22388.29666,24205.7
2018-12-01,72Q,38890.0,1227,82778.90722,89041.67000000001
2021-04-01,06Q,3125.0,85,6228.589379999999,6685.52
2020-01-01,15N,37890.0,1150,75763.16067000001,81451.79999999999
2020-01-01,00N,1035.0,35,2323.70168,2497.79
2020-01-01,06H,2255.0,64,5061.492569999999,5442.07
2018-06-01,99G,660.0,20,1479.35913,1592.79
2018-06-01,02Q,820.0,25,1827.13967,1968.0700000000002
2021-06-01,03F,1960.0,57,4405.76827,4730.129999999999
2021-05-01,01D,1255.0,42,2808.52755,3012.45
2021-05-01,06T,2870.0,88,5848.545829999999,6274.67
2021-05-01,15M,3590.0,106,7257.003949999998,7785.999999999998
2021-05-01,A3A8R,7300.0,228,16391.99432,17584.800000000003
2015-06-01,X2C4Y,4325.0,163,9659.987379999999,10437.720000000001
2018-03-01,27D,8485.0,281,18968.493479999997,20444.559999999998
2021-11-01,03Q,3650.0,99,7985.018950000001,8558.88
2017-10-01,03H,560.0,16,1250.2325,1351.47
2017-06-01,00P,2525.0,80,5640.12788,6093.68
2017-06-01,92G,4380.0,139,9783.689999999999,10570.42
2018-01-01,M2L0M,3705.0,113,8290.56366,8941.4
2018-01-01,14Y,1395.0,44,3121.2855199999995,3366.6
2017-03-01,52R,10175.0,287,22738.718370000002,24555.590000000004
2018-02-01,M1J4Y,7450.0,212,16590.896309999996,17870.740000000005
2018-02-01,06Q,4515.0,131,9263.71756,9956.829999999998
2017-08-01,02Q,975.0,26,2159.82107,2331.28
2016-03-01,99G,695.0,21,1552.92663,1677.25
2016-03-01,04V,6165.0,194,13773.97978,14878.269999999999
2021-09-01,92G,3150.0,102,6661.15863,7142.24
2016-10-01,B2M3M,4385.0,130,9797.846610000004,10582.459999999997
2016-10-01,A3A8R,8995.0,328,20107.53322999999,21708.080000000013
2016-10-01,D4U1Y,3165.0,119,7074.59119,7638.210000000001
2021-01-01,15C,2945.0,89,6105.42853,6557.019999999999
2018-10-01,07K,3645.0,118,7428.699610000001,8011.0599999999995
2018-10-01,W2U3Z,41313.0,1233,92562.79925000004,99148.19
2017-01-01,36L,20000.0,665,44753.85063000001,48266.600000000006
2017-09-01,A3A8R,10415.0,349,23263.383390000006,25118.630000000012
2015-11-01,03H,455.0,18,1016.0580700000002,1098.07
2015-11-01,91Q,18690.0,604,41722.92934999999,45105.16000000001
2018-04-01,13T,7415.0,230,16594.238790000003,17873.17
2018-04-01,15F,6975.0,200,15597.513839999996,16800.44
2019-08-01,A3A8R,9000.0,280,20139.92905,21682.90000000001
2019-08-01,52R,8935.0,263,19669.35856,21177.63
2020-06-01,05V,710.0,24,1643.19325,1644.68
2016-06-01,00Q,3440.0,124,7698.14153,8301.810000000001
2016-06-01,13T,6585.0,201,14730.703959999999,15891.759999999998
2015-08-01,04V,5095.0,155,11380.16775,12295.95
2015-08-01,10Q,4485.0,134,10251.71233,11077.19
2015-08-01,03K,450.0,15,1004.9019599999999,1086.0
2020-12-01,12F,12160.0,422,23307.7325,25047.339999999997
2020-12-01,14Y,1960.0,64,4360.43934,4686.700000000001
2020-12-01,42D,4680.0,143,10465.45307,11250.95
2015-04-01,11X,1225.0,40,2936.27589,3173.5199999999995
2016-07-01,97R,9780.0,344,21880.63017,23602.32
2016-07-01,03R,1210.0,40,2707.1751999999997,2920.13
2020-09-01,10Q,10345.0,311,21112.1161,22707.059999999998
2020-09-01,05G,1720.0,53,3785.27055,4074.92
2020-09-01,01K,1990.0,72,4441.94645,4780.82
2020-09-01,42D,4475.0,135,9989.27422,10754.42
2016-02-01,00L,3710.0,132,8292.949639999999,8953.44
2016-02-01,06K,2710.0,80,6055.5944,6540.120000000001
2015-03-01,04V,4350.0,135,9710.706379999998,10498.02
2017-07-01,07H,2085.0,69,4657.94715,5031.780000000001
2017-07-01,02X,2590.0,80,5785.38132,6250.530000000001
2015-05-01,04V,4955.0,146,11067.030719999999,11958.079999999998
2016-09-01,10R,1025.0,31,2291.69463,2473.6699999999996
2020-04-01,00Q,3035.0,105,6813.13826,7324.41
2016-04-01,D9Y0V,18785.0,633,41977.39692,45334.43000000001
2019-04-01,71E,11650.0,347,26076.09014,28061.03
2019-04-01,10R,140.0,4,314.05997,337.87
2016-01-01,26A,2100.0,68,4691.35549,5067.959999999999
2015-10-01,04V,5845.0,179,13032.82515,14105.960000000001
2015-10-01,92A,8045.0,276,17943.0842,19415.18
2015-07-01,02E,3010.0,76,6716.642129999999,7264.130000000001
2015-07-01,01F,3960.0,127,8839.9306,9556.800000000001
2019-10-01,A3A8R,8970.0,281,20089.25236,21625.930000000008
2019-10-01,D2P2L,7750.0,217,16728.33713,18010.11
2020-05-01,05G,2430.0,66,5391.080020000001,5799.24
2020-05-01,00N,860.0,28,1929.7817799999998,2075.46
2018-09-01,14Y,1305.0,39,2903.1737299999995,3127.6800000000003
2019-06-01,06K,3350.0,98,7125.230890000001,7664.74
2019-06-01,15E,7635.0,239,17122.064339999997,18414.9
2019-01-01,01X,15830.0,526,30500.868200000004,32845.36
2019-01-01,03W,7250.0,202,16223.37541,17474.920000000002
2019-05-01,15F,6015.0,167,13485.76454,14516.220000000001
2017-12-01,06T,5025.0,154,10889.05268,11746.849999999999
2017-12-01,02T,3365.0,108,7527.7292099999995,8120.84
2021-10-01,99C,1695.0,44,3802.5708299999997,4079.7400000000007
2021-10-01,03H,295.0,11,663.7518,711.9300000000001
2021-10-01,11J,1050.0,35,2311.6326200000003,2479.6899999999996
2021-03-01,92G,3680.0,103,7809.418670000001,8390.55
2021-03-01,01F,2900.0,97,6475.3778,6955.210000000001
2019-11-01,00Y,890.0,28,1872.36601,2013.92
2016-08-01,00X,3830.0,136,8568.68571,9243.02
2016-08-01,10Q,6040.0,187,13508.81391,14576.5
2021-12-01,01K,2120.0,72,4746.997950000001,5083.68
2020-03-01,00N,895.0,29,2007.21369,2159.9300000000003
2020-03-01,01Y,960.0,30,2143.14519,2305.9300000000003
2019-03-01,03Q,3010.0,70,6699.779820000001,7209.8099999999995
2017-02-01,84H,10195.0,371,22825.94553,24603.929999999993
2020-10-01,B2M3M,3230.0,97,6636.35504,7147.089999999999
2019-02-01,72Q,36960.0,1143,79212.7524,85164.12
2020-08-01,12F,11275.0,386,21774.3456,23403.84
2021-08-01,16C,13555.0,451,30491.654430000006,32658.440000000002
2021-08-01,01W,1075.0,28,2320.35644,2485.73
2017-11-01,02X,2875.0,90,6428.29845,6938.33
2015-09-01,15F,5940.0,183,13258.76002,14335.180000000004
2015-09-01,14Y,1000.0,33,2232.13193,2413.34
2018-12-01,02M,1895.0,66,4236.85969,4562.42
2020-07-01,11N,11740.0,368,23700.68742,25505.379999999997
2018-06-01,01J,11595.0,465,23281.59076,25053.96
2018-06-01,15M,6205.0,182,12795.551949999997,13781.929999999998
2018-06-01,03R,705.0,24,1570.23925,1690.54
2021-06-01,07G,340.0,13,703.87206,755.37
2021-06-01,02X,2740.0,87,6088.831819999999,6536.5
2021-06-01,36J,5030.0,157,11307.02339,12139.08
2015-06-01,00P,1530.0,54,3416.16932,3691.7999999999993
2017-10-01,03N,5870.0,180,13095.28143,14155.41
2017-10-01,02X,3035.0,93,6775.8944200000005,7324.47
2017-10-01,11N,11280.0,353,25181.849380000003,27222.36
2021-02-01,10Q,7665.0,287,16197.91337,17385.239999999998
2021-02-01,03Q,2290.0,66,4997.017330000001,5363.620000000001
2017-06-01,02Y,3690.0,109,8240.46137,8905.190000000002
2017-06-01,02Q,840.0,24,1875.8174999999999,2027.2
2018-01-01,02M,1295.0,56,2899.26199,3125.3
2018-02-01,99A,20265.0,688,45089.64055,48553.20999999999
2017-08-01,01T,5940.0,192,13274.130739999999,14324.330000000002
2017-08-01,M1J4Y,9310.0,259,20816.84212,22468.12
2017-08-01,06K,3545.0,108,7927.2524300000005,8555.24
2021-09-01,B2M3M,3585.0,115,7430.60115,7967.619999999999
2017-05-01,D9Y0V,22145.0,711,49517.04226000001,53443.23000000001
2017-05-01,02M,1545.0,52,3454.23882,3728.59
2017-05-01,03R,1355.0,45,3029.7560200000003,3270.0599999999995
2017-04-01,06Q,6795.0,212,15204.657520000002,16398.6
2016-10-01,03K,940.0,28,2100.1207299999996,2268.53
2021-01-01,M2L0M,2340.0,68,5177.208490000001,5560.300000000001
2018-10-01,D9Y0V,19235.0,623,42794.10699000001,46145.280000000006
2017-01-01,12F,9350.0,343,20923.086860000003,22564.590000000004
2017-01-01,11N,11280.0,353,25234.92159,27222.36
2017-09-01,02H,1215.0,38,2705.1882000000005,2921.33
2017-09-01,01F,6330.0,208,14147.224740000001,15276.41
2017-09-01,15M,6620.0,189,14650.515350000003,15824.23
2018-11-01,01H,2035.0,74,4548.68243,4900.29
2018-11-01,15A,8465.0,259,17206.96917,18541.019999999997
2015-11-01,03K,690.0,19,1539.8310900000001,1665.2
2019-08-01,01F,5345.0,165,11920.179339999999,12834.11
2021-07-01,99C,1480.0,44,3331.71886,3571.7300000000005
2021-07-01,16C,14795.0,474,33277.17371999999,35672.69
2020-06-01,78H,1705.0,54,3426.5448900000006,3687.57
2016-06-01,01D,2425.0,85,5425.98712,5852.3
2016-06-01,05D,1280.0,30,2863.2131900000004,3089.06
2015-08-01,01T,3615.0,113,8376.219949999999,9049.970000000001
2015-08-01,07K,5450.0,162,14301.67048,15454.219999999998
2018-08-01,10Q,6820.0,199,14556.40259,15684.25
2015-04-01,01E,4780.0,163,10675.41068,11535.67
2016-07-01,03W,5030.0,156,11251.81898,12139.09
2020-09-01,02G,5215.0,166,11577.43431,12462.41
2020-09-01,05W,2525.0,80,5575.66284,6001.33
2015-05-01,01F,3255.0,101,7271.23565,7855.379999999999
2016-09-01,D4U1Y,3660.0,109,8183.518530000001,8832.810000000001
2020-04-01,B2M3M,3980.0,127,8226.30772,8846.689999999999
2020-04-01,00P,2140.0,68,4802.776330000001,5164.51
2015-02-01,15F,5130.0,158,12500.2372,13498.790000000003
2016-04-01,03H,350.0,13,782.26347,844.6700000000001
2016-04-01,05Q,1240.0,44,2771.5946500000005,2992.54
2016-04-01,05D,1150.0,31,2569.13744,2775.33
2019-09-01,03N,4490.0,143,9975.37586,10738.149999999998
2019-09-01,99E,710.0,21,1561.01929,1680.89
2018-05-01,11J,1490.0,47,3327.4528100000007,3584.99
2016-01-01,13T,4805.0,149,10735.39785,11596.07
2015-10-01,99A,22005.0,723,49026.98376000001,53051.009999999995
2015-10-01,12F,7035.0,245,15690.71103,16977.760000000002
2019-10-01,D9Y0V,15735.0,484,34862.03404,37528.53
2019-10-01,05V,630.0,25,1349.00781,1451.62
2020-05-01,00P,2265.0,74,5082.972669999999,5466.2
2018-09-01,00L,2575.0,93,5770.10605,6214.34
2019-07-01,99A,20855.0,678,46171.05563999999,49644.00000000001
2019-07-01,06N,5505.0,168,10794.803750000001,11607.49
2018-07-01,91Q,19605.0,634,43338.28452999999,46623.72
2018-07-01,18C,3240.0,86,7253.46032,7808.329999999999
2018-07-01,01K,2360.0,79,5291.83698,5695.469999999999
2019-12-01,01Y,920.0,29,2054.5241,2209.3999999999996
2019-12-01,14L,4180.0,136,9092.84366,9778.2
2019-05-01,97R,5590.0,174,12523.490490000002,13479.630000000001
2019-05-01,02H,1090.0,34,2423.50281,2608.8
2019-05-01,03F,2645.0,86,5929.71813,6383.25
2017-12-01,11M,4140.0,132,9229.50987,9954.97
2021-03-01,36J,5650.0,169,12691.596239999999,13635.36
2016-08-01,14L,6500.0,219,14540.599900000001,15686.640000000003
2016-08-01,07K,7200.0,209,16101.91161,17375.99
2016-08-01,15C,2210.0,73,4943.484039999999,5333.45
2021-12-01,99A,22660.0,761,49961.945349999995,53495.17
2021-12-01,06L,7795.0,211,15420.440089999998,16516.85
2020-03-01,26A,4980.0,146,11075.16462,11920.66
2020-03-01,02P,1820.0,50,3689.22398,3970.5299999999997
2022-01-01,05W,2870.0,92,6399.453729999999,6837.56
2022-01-01,92G,3260.0,93,6778.023329999999,7243.000000000001
2022-01-01,A3A8R,6615.0,205,14879.007030000002,15899.080000000004
2022-01-01,D2P2L,6700.0,192,14303.846860000001,15284.23
2017-02-01,72Q,46350.0,1495,103760.92106999995,111857.85000000008
2017-02-01,05D,940.0,23,2103.70499,2268.5299999999997
2016-12-01,15E,10330.0,350,23091.02372,24929.700000000004
2020-10-01,06Q,3250.0,90,6534.868569999999,7037.870000000001
2019-02-01,00R,625.0,16,1400.9637,1508.3300000000002
2015-12-01,01V,4940.0,159,11016.43617,11921.85
2015-12-01,W2U3Z,35515.0,1112,79198.80675999999,85709.06999999999
2015-12-01,03N,6420.0,196,14315.380410000002,15493.549999999997
2020-08-01,84H,9325.0,325,20777.94563,22334.120000000003
2020-08-01,A3A8R,6850.0,218,15337.597219999996,16487.940000000006
2020-08-01,01W,1205.0,29,2522.8012599999997,2712.5800000000004
2020-11-01,W2U3Z,38420.0,1124,78494.10612000001,84316.36000000002
2020-11-01,52R,6695.0,191,14577.06915,15666.74
2017-11-01,01D,1285.0,47,2874.5765599999995,3101.11
2017-11-01,00P,2570.0,80,5767.325870000001,6202.27
2017-11-01,B2M3M,4115.0,145,8884.800770000002,9586.97
2017-11-01,92G,4610.0,137,10272.492680000001,11087.45
2020-01-01,18C,3130.0,93,6786.167429999999,7296.7
2020-01-01,02P,1785.0,48,3668.34025,3943.99
2018-06-01,B2M3M,3740.0,118,7998.47142,8613.199999999999
2021-05-01,72Q,20315.0,596,43556.56159,46319.08
2021-05-01,11X,1620.0,51,3512.9353899999996,3768.3999999999996
2015-06-01,02Q,785.0,25,2354.84396,2546.07
2015-06-01,D4U1Y,2940.0,94,7563.1422299999995,8175.490000000002
2018-03-01,00V,1345.0,39,3010.82787,3245.9300000000003
2018-03-01,02X,3000.0,96,6716.3613799999985,7240.0
2017-10-01,06L,8130.0,231,17670.026400000002,19104.559999999998
2021-02-01,D2P2L,7255.0,202,15599.717,16743.100000000002
2021-02-01,26A,5550.0,166,12386.71167,13296.26
2017-03-01,02T,4500.0,155,10058.919469999999,10859.96
2018-02-01,97R,6580.0,207,14745.088269999998,15879.68
2017-08-01,02A,2980.0,96,6664.901070000001,7191.73
2017-08-01,11X,3540.0,112,7916.482149999999,8543.180000000002
2016-03-01,06T,4860.0,153,10857.216849999999,11728.760000000002
2017-05-01,36L,20150.0,690,45064.00331,48628.580000000016
2015-01-01,05V,440.0,18,983.0530699999999,1061.8700000000001
2021-01-01,01G,630.0,22,1415.6765799999998,1520.39
2018-10-01,07G,250.0,10,547.83593,590.6700000000001
2017-01-01,91Q,19300.0,615,43181.06265000001,46577.31000000002
2018-11-01,A3A8R,8855.0,266,19793.28368,21326.620000000003
2015-11-01,M1J4Y,7315.0,218,16329.533650000001,17653.510000000002
2019-08-01,04Y,530.0,19,1147.82808,1235.62
2020-06-01,03Q,2715.0,78,5866.468559999999,6313.27
2016-06-01,18C,2860.0,82,6397.30994,6902.150000000001
2015-08-01,00X,4180.0,142,9339.076519999999,10087.689999999999
2015-08-01,18C,2440.0,77,5449.9527,5888.529999999999
2018-08-01,02G,5265.0,165,11792.546709999999,12706.16
2018-08-01,01D,1325.0,46,2969.20617,3197.6500000000005
2015-04-01,01W,1140.0,36,2545.71888,2751.19
2016-07-01,99G,590.0,15,1319.6367400000001,1423.8600000000001
2020-09-01,03H,225.0,8,504.44129,543.0
2020-09-01,06H,2170.0,65,4854.54748,5226.09
2020-09-01,11X,2120.0,63,4470.434010000001,4812.169999999999
2016-02-01,02Y,4535.0,136,10132.92676,10944.44
2015-03-01,02T,4185.0,141,9344.19439,10099.740000000002
2015-03-01,00T,2120.0,62,4733.18402,5116.26
2017-07-01,06N,4725.0,147,10554.63407,11403.0
2021-04-01,07G,165.0,7,335.87404,360.18999999999994
2015-05-01,05V,735.0,29,1642.3545000000001,1773.79
2016-09-01,15E,9920.0,314,22180.493639999997,23940.22000000001
2020-04-01,D4U1Y,3605.0,103,8039.84395,8645.79
2016-04-01,93C,4890.0,161,10927.30547,11801.18
2016-04-01,05V,1450.0,40,3239.25035,3499.33
2019-09-01,D4U1Y,4190.0,138,9347.76788,10063.01
2019-04-01,26A,3345.0,102,7491.9692,8061.74
2016-11-01,84H,14390.0,513,32188.592780000003,34727.83
2016-11-01,00Q,2670.0,105,5974.17022,6443.610000000001
2016-11-01,00L,3715.0,134,8309.7149,8965.529999999999
2016-11-01,18C,3870.0,117,8653.28496,9339.600000000002
2016-11-01,05W,2770.0,87,6194.88545,6684.9400000000005
2016-01-01,06T,4615.0,141,13123.29005,14178.31
2015-10-01,84H,27570.0,922,61485.80799999999,66535.40000000001
2019-10-01,03K,1225.0,34,2715.73726,2923.75
2019-10-01,99C,2090.0,63,4685.2298599999995,5043.860000000001
2019-07-01,01V,6395.0,210,14328.68691,15407.900000000001
2019-07-01,27D,6395.0,198,12941.588179999999,13916.519999999995
2019-07-01,00X,2165.0,77,4849.79177,5213.969999999999
2019-07-01,70F,7355.0,219,16454.47625,17695.739999999998
2019-06-01,06N,4885.0,155,9634.779,10362.82
2019-01-01,91Q,20550.0,643,44971.925749999995,48435.54000000001
2019-01-01,11M,4960.0,158,11074.67292,11926.669999999998
2019-12-01,70F,7890.0,222,17664.42395,18997.739999999998
2019-12-01,01K,2490.0,87,5547.76415,5965.76
2019-12-01,06K,2910.0,86,6088.73045,6548.570000000001
2019-05-01,99C,2050.0,61,4596.22128,4947.32
2017-12-01,W2U3Z,41840.0,1256,93246.28699,100508.56
2017-12-01,00Q,2845.0,100,6366.584089999999,6865.900000000001
2021-10-01,B2M3M,3995.0,127,8396.66272,9007.759999999998
2021-03-01,04Y,620.0,19,1342.2109100000002,1441.96
2019-11-01,06L,7645.0,218,15094.176789999998,16238.11
2019-11-01,03K,820.0,24,1829.37823,1968.08
2019-11-01,07H,985.0,32,2209.91203,2377.13
2016-08-01,B2M3M,4240.0,135,9483.91114,10232.530000000002
2020-02-01,92G,3230.0,87,7143.19708,7671.970000000001
2021-12-01,00N,1050.0,30,2365.75588,2534.0
2021-12-01,10Q,9855.0,378,20974.077279999998,22464.309999999998
2020-03-01,00X,2595.0,80,5819.779179999999,6262.57
2022-01-01,01T,4200.0,123,9434.56698,10081.7
2017-02-01,11J,1710.0,50,3827.5509199999997,4126.8
2016-12-01,00Y,1815.0,59,4056.5460700000003,4380.200000000001
2016-12-01,02P,2900.0,85,6481.06517,6998.66
2020-10-01,00R,610.0,17,1367.06753,1472.13
2019-02-01,10R,245.0,8,539.2794799999999,580.4100000000001
2015-12-01,07G,885.0,27,1973.17797,2135.8
2020-08-01,01T,4130.0,133,9251.59851,9945.37
2020-08-01,02P,1735.0,43,3466.40231,3727.3900000000003
2021-08-01,27D,5390.0,182,10775.082750000001,11539.96
2017-11-01,02P,2855.0,90,6383.8264899999995,6890.0599999999995
2017-11-01,10Q,6835.0,204,14709.83502,15874.32
2018-12-01,01F,6005.0,213,13459.00948,14492.07
2021-04-01,06K,3140.0,94,6527.4704999999985,7005.9
2020-01-01,03N,5195.0,150,11570.937899999999,12439.52
2020-01-01,00Q,2950.0,102,6623.45414,7119.3
2020-07-01,99G,575.0,19,1289.9180800000001,1387.65
2020-07-01,02A,2260.0,64,4825.4054399999995,5193.49
2020-07-01,06K,3045.0,89,6350.464619999999,6834.549999999999
2018-06-01,04V,8465.0,263,18938.092099999998,20396.31
2018-06-01,06T,4485.0,135,9432.99211,10159.5
2021-06-01,01A,4630.0,163,10405.15596,11166.460000000001
2021-06-01,00T,1885.0,53,4042.1514400000005,4339.17
2021-05-01,05D,790.0,19,1746.39883,1873.9500000000003
2021-05-01,01E,3110.0,101,6987.17403,7494.6
2021-05-01,99E,630.0,14,1356.12077,1455.2399999999998
2015-06-01,03H,435.0,16,971.69074,1049.8000000000002
2015-06-01,15F,6955.0,196,17596.843670000002,19023.41
2018-03-01,06L,8780.0,245,18343.6148,19777.25
2021-11-01,14Y,2480.0,71,5523.924290000001,5919.91
2017-10-01,M2L0M,3585.0,99,8002.97753,8651.810000000001
2021-02-01,99C,1775.0,51,3990.88161,4283.66
2021-02-01,01G,725.0,24,1630.4506600000002,1749.6600000000003
2021-02-01,02P,1330.0,35,2582.1235500000003,2771.71
2017-06-01,04Y,895.0,27,1999.06275,2159.94
2018-01-01,06Q,4795.0,147,9894.52276,10672.38
2018-02-01,02T,2805.0,87,6284.908829999999,6769.400000000001
2017-08-01,04Y,515.0,17,1151.66597,1242.87
2021-09-01,03F,2265.0,67,5077.344239999999,5444.469999999999
2021-09-01,36L,15730.0,495,34726.41025,37230.44
2021-09-01,D2P2L,7560.0,205,16275.660100000001,17452.010000000002
2021-09-01,X2C4Y,1815.0,52,4084.92026,4380.200000000001
2017-05-01,06T,4760.0,155,10642.470850000002,11487.460000000001
2016-10-01,00Q,2475.0,94,5533.456120000001,5972.990000000001
2016-10-01,M1J4Y,7805.0,229,17439.94741,18836.050000000003
2021-01-01,D9Y0V,12700.0,382,27482.65139,29518.059999999998
2021-01-01,00Q,2840.0,99,6383.22407,6853.82
2017-09-01,78H,1445.0,45,3228.9102300000004,3487.2699999999995
2018-11-01,16C,15080.0,485,33766.62614999999,36382.14
2019-08-01,02X,3135.0,101,7006.51652,7544.07
2019-08-01,99F,330.0,10,739.5293999999999,796.4000000000001
2021-07-01,W2U3Z,41215.0,1241,84567.21597999996,90657.95000000001
2021-07-01,10Q,8385.0,262,17734.96086,19012.289999999994
2021-07-01,18C,2995.0,81,6458.2671,6923.84
2020-06-01,02G,4945.0,163,10961.68259,11794.52
2020-06-01,06H,1855.0,57,4139.51793,4455.01
2020-06-01,07K,5145.0,159,10397.91199,11189.41
2015-08-01,A3A8R,6585.0,209,16986.807470000003,18350.890000000007
2015-08-01,01Y,3405.0,120,7607.114169999999,8217.400000000001
2015-08-01,11J,1270.0,42,2971.1085599999997,3209.7299999999996
2015-08-01,05W,1810.0,54,4309.564299999999,4655.86
2020-12-01,00V,1055.0,29,2358.38154,2535.2
2020-12-01,93C,2920.0,93,6485.557940000001,6970.88
2016-07-01,03N,6135.0,188,13723.976320000002,14805.810000000001
2020-09-01,D9Y0V,12905.0,411,28074.394709999993,30219.160000000003
2020-09-01,01F,3760.0,119,8420.52389,9063.26
2020-09-01,04C,10365.0,318,20351.858419999997,21908.269999999997
2016-02-01,06T,3850.0,122,8602.89302,9291.31
2015-03-01,03R,1555.0,39,3471.40102,3752.7300000000005
2016-05-01,36L,23240.0,796,51952.66761000001,56085.67999999999
2016-05-01,15C,2775.0,82,6201.94987,6696.990000000002
2015-05-01,03H,450.0,14,1005.12643,1086.0
2015-05-01,D4U1Y,2925.0,95,7622.123660000001,8235.19
2016-09-01,00T,2015.0,58,4505.2046,4862.86
2016-09-01,11M,4015.0,148,8978.899290000001,9689.470000000001
2016-09-01,70F,10735.0,329,24000.726870000002,25907.059999999998
2020-04-01,05W,2180.0,68,4814.0386499999995,5175.98
2015-02-01,52R,6285.0,180,14513.45863,15672.650000000005
